"ProjID","Coll","StartTime","StationCode","Salinity","Temp","CPUE","JuvCPUE","SubadultCPUE","AdultCPUE","ImmatureFemaleCPUE","MatureFemaleCPUE","ImmatureMaleCPUE","MatureMaleCPUE","SublegalCPUE","LegalCPUE"
"B90",19800039,1980-02-12 00:01:00,"CH10",15,8.9,4.4059,2.85087647058824,1.29585294117647,0.259170588235294,1.55502352941176,0.259170588235294,2.59170588235294,0,4.14672941176471,0.259170588235294
"B90",19800052,1980-02-19 00:01:00,"CH10",15,9.4,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800058,1980-02-27 00:01:00,"CH07",24,10.9,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800060,1980-02-27 00:01:00,"CH09",20,11,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800061,1980-02-27 00:01:00,"CH10",18,12,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800063,1980-03-05 00:01:00,"CH09",24,10,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800064,1980-03-05 00:01:00,"CH10",19,9.5,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800065,1980-03-05 00:01:00,"CH07",26,9.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800067,1980-03-10 00:01:00,"CH09",22,11.2,1.8109,0.7761,0.2587,0.7761,1.0348,0,0.2587,0.5174,1.0348,0.7761
"B90",19800068,1980-03-10 00:01:00,"CH07",26,11,1.2919,0.25838,0,1.03352,0.25838,1.03352,0,0,0.25838,1.03352
"B90",19800070,1980-03-10 00:01:00,"CH10",21,11.4,9.3364,2.07475555555556,6.48361111111111,0.778033333333333,5.44623333333333,0.259344444444444,2.85278888888889,0.778033333333333,8.55836666666667,0.778033333333333
"B90",19800091,1980-03-20 00:01:00,"CH10",12,13.9,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800092,1980-03-20 00:01:00,"CH09",24,13.4,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800094,1980-03-20 00:01:00,"CH07",21,13.8,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800096,1980-03-25 00:01:00,"CH09",24,14.9,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800097,1980-03-25 00:01:00,"CH07",16,14,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800099,1980-04-01 00:01:00,"CH09",17,15.7,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800102,1980-04-01 00:01:00,"CH07",22,15,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800104,1980-04-07 00:01:00,"CH09",24,16.6,4.4059,1.55502352941176,0.777511764705882,2.07336470588235,1.03668235294118,1.29585294117647,1.03668235294118,1.03668235294118,2.33253529411765,2.07336470588235
"B90",19800107,1980-04-07 00:01:00,"CH07",27,16.4,0.7729,0,0,0.7729,0,0.7729,0,0,0,0.7729
"B90",19800126,1980-04-14 00:01:00,"CH10",0,20.5,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800128,1980-04-15 00:01:00,"CH07",26,18.2,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800129,1980-04-15 00:01:00,"CH09",12,19.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800133,1980-04-22 00:01:00,"CH07",28,19.5,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800135,1980-04-22 00:01:00,"CH09",26,18.8,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800139,1980-04-29 00:01:00,"CH07",18,19.5,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800140,1980-04-29 00:01:00,"CH09",NA,NA,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800141,1980-05-07 00:01:00,"CH09",25,21.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800143,1980-05-07 00:01:00,"CH07",24,20.4,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800146,1980-05-15 00:01:00,"CH07",28,22.4,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800148,1980-05-15 00:01:00,"CH09",20,22.6,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800149,1980-05-23 00:01:00,"CH07",24,23.8,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800151,1980-05-23 00:01:00,"CH09",20,24.9,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800152,1980-05-23 00:01:00,"CH10",22,24.5,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800157,1980-05-29 00:01:00,"CH07",18,25.4,1.2919,0,0,1.2919,0,1.2919,0,0,0,1.2919
"B90",19800158,1980-05-29 00:01:00,"CH09",20,25.3,28.0204,1.55668888888889,16.3452333333333,10.1184777777778,11.4157185185185,9.34013333333333,4.67006666666667,2.59448148148148,17.9019222222222,10.1184777777778
"B90",19800159,1980-06-10 00:01:00,"CH09",NA,26.8,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800161,1980-06-10 00:01:00,"CH07",NA,27,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800162,1980-06-10 00:01:00,"CH10",NA,27,25.6849,1.55666060606061,14.5288323232323,9.59940707070707,8.3021898989899,7.26441616161616,5.18886868686869,4.92942525252525,16.0854929292929,9.59940707070707
"B90",19800163,1980-06-16 00:01:00,"CH10",NA,26.8,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800165,1980-06-16 00:01:00,"CH09",NA,26,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800166,1980-06-16 00:01:00,"CH07",NA,26.5,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800167,1980-06-23 00:01:00,"CH07",NA,26.5,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800168,1980-06-23 00:01:00,"CH09",28,26.7,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800170,1980-06-30 00:01:00,"CH07",33,27.3,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800171,1980-06-30 00:01:00,"CH09",23,28.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800172,1980-06-30 00:01:00,"CH10",21,28.4,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800173,1980-07-07 00:01:00,"CH10",NA,30.3,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800174,1980-07-07 00:01:00,"CH07",NA,28.7,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800176,1980-07-07 00:01:00,"CH09",NA,29.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800177,1980-07-07 00:01:00,"CH10",16,30.3,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800178,1980-07-17 00:01:00,"CH07",24,28.8,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800180,1980-07-17 00:01:00,"CH09",24,28.9,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800181,1980-07-28 00:01:00,"CH10",16,29.8,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800182,1980-07-28 00:01:00,"CH09",18,29.2,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800183,1980-07-28 00:01:00,"CH07",22,28.9,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800186,1980-08-04 00:01:00,"CH07",21,29.9,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800187,1980-08-04 00:01:00,"CH09",22,30.2,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800188,1980-08-04 00:01:00,"CH10",16,31.3,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800210,1980-08-15 00:01:00,"CH10",17,30.3,7.7794,0,2.85244666666667,4.92695333333333,1.29656666666667,0,0.518626666666667,5.96420666666667,2.85244666666667,4.92695333333333
"B90",19800211,1980-08-15 00:01:00,"CH09",28,29.4,5.7034,0,1.81471818181818,3.88868181818182,1.29622727272727,0.777736363636364,0,3.62943636363636,1.81471818181818,3.88868181818182
"B90",19800212,1980-08-15 00:01:00,"CH07",32,29.3,0.2539,0,0,0.2539,0,0.2539,0,0,0,0.2539
"B90",19800243,1980-09-02 00:01:00,"CH07",30,28.6,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800244,1980-09-02 00:01:00,"CH10",25,29.2,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800245,1980-09-02 00:01:00,"CH09",31,28.6,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800246,1980-09-12 00:01:00,"CH09",32,28.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800247,1980-09-12 00:01:00,"CH07",32,28.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800248,1980-09-12 00:01:00,"CH09",24,28.8,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800249,1980-09-12 00:01:00,"CH10",24,28.7,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800251,1980-09-19 00:01:00,"CH09",26,29.3,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800252,1980-09-19 00:01:00,"CH10",24,29.7,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800253,1980-09-19 00:01:00,"CH07",29,29.5,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800255,1980-09-25 00:01:00,"CH07",33,28.9,0.2539,0,0,0.2539,0,0.2539,0,0,0,0.2539
"B90",19800256,1980-09-25 00:01:00,"CH09",30,29,3.1084,0,0.7771,2.3313,0.7771,0.7771,0,1.5542,0.7771,2.3313
"B90",19800257,1980-09-25 00:01:00,"CH10",28,0,6.4819,0,2.333484,4.148416,2.074208,2.074208,0.259276,2.074208,2.333484,4.148416
"B90",19800261,1980-10-28 00:01:00,"CH09",25,19.5,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800262,1980-10-28 00:01:00,"CH10",19,19.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800263,1980-09-30 00:01:00,"CH10",22,25,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800264,1980-09-30 00:01:00,"CH09",28,25.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800265,1980-09-30 00:01:00,"CH07",31,25.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800268,1980-11-07 00:01:00,"CH10",22,18.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800269,1980-11-07 00:01:00,"CH09",22,18.4,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800270,1980-11-07 00:01:00,"CH07",26,18.3,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800272,1980-11-17 00:01:00,"CH07",24,16.2,1.5514,0,1.03426666666667,0.517133333333333,0.517133333333333,0,0.517133333333333,0.517133333333333,1.03426666666667,0.517133333333333
"B90",19800274,1980-11-17 00:01:00,"CH09",22,16.4,1.2919,0,1.03352,0.25838,1.03352,0.25838,0,0,1.03352,0.25838
"B90",19800275,1980-11-17 00:01:00,"CH10",20,16,11.6719,4.15000888888889,5.18751111111111,2.33438,7.52189111111111,0.518751111111111,1.81562888888889,1.81562888888889,9.33752,2.33438
"B90",19800291,1980-11-26 00:01:00,"CH09",22,13.6,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800292,1980-11-26 00:01:00,"CH07",30,13.6,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800295,1980-11-26 00:01:00,"CH10",16,13.6,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800296,1980-12-02 00:01:00,"CH07",25,13.4,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800298,1980-12-02 00:01:00,"CH09",22,13.2,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800299,1980-12-02 00:01:00,"CH10",22,13.2,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800303,1980-12-10 00:01:00,"CH07",25,14.2,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800304,1980-12-10 00:01:00,"CH09",24,14,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800305,1980-12-10 00:01:00,"CH10",20,13.9,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800306,1980-12-17 00:01:00,"CH07",21,13.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800308,1980-12-17 00:01:00,"CH09",18,13.2,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800309,1980-12-17 00:01:00,"CH10",16,12.2,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800311,1980-12-30 00:01:00,"CH07",25,7.8,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19800312,1980-12-30 00:01:00,"CH09",25,7.8,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810001,1981-01-08 00:01:00,"CH09",28,8.2,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810002,1981-01-08 00:01:00,"CH10",17,7.4,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810003,1981-01-08 00:01:00,"CH07",28,8,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810005,1981-01-14 00:01:00,"CH07",NA,5.6,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810007,1981-01-14 00:01:00,"CH09",18,5.4,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810008,1981-01-14 00:01:00,"CH10",NA,5.3,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810012,1981-01-22 00:01:00,"CH09",20,6.8,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810013,1981-01-22 00:01:00,"CH07",27,7.2,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810020,1981-01-29 00:01:00,"CH07",NA,8.5,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810022,1981-01-29 00:01:00,"CH09",26,8.4,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810025,1981-02-05 00:01:00,"CH07",26,7.4,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810027,1981-02-05 00:01:00,"CH09",27,7.5,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810030,1981-02-09 00:01:00,"CH07",32,8.4,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810032,1981-02-09 00:01:00,"CH09",26,7.9,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810044,1981-03-11 00:01:00,"CH07",32,13.4,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810045,1981-03-11 00:01:00,"CH09",30,13.8,2.3299,0.517755555555556,0.776633333333333,1.03551111111111,0.776633333333333,0.258877777777778,0.517755555555556,0.776633333333333,1.29438888888889,1.03551111111111
"B90",19810046,1981-03-11 00:01:00,"CH10",25,14,9.5959,7.52111081081081,1.81544054054054,0.259348648648649,5.44632162162162,0.259348648648649,3.89022972972973,0,9.33655135135135,0.259348648648649
"B90",19810047,1981-04-16 00:01:00,"CH10",20,20.6,40.2169,15.4680384615385,19.5928487179487,5.15601282051282,24.7488615384615,0.515601282051282,12.3744307692308,2.57800641025641,35.0608871794872,5.15601282051282
"B90",19810048,1981-04-16 00:01:00,"CH09",22,19.8,2.5894,0,0.77682,1.81258,1.2947,1.2947,0,0,0.77682,1.81258
"B90",19810049,1981-04-16 00:01:00,"CH07",25,19.2,1.2919,0,1.03352,0.25838,0.77514,0,0,0.51676,1.03352,0.25838
"B90",19810061,1981-05-21 00:01:00,"CH09",22,22.9,1.2919,0,0.51676,0.77514,0.25838,0.77514,0,0.25838,0.51676,0.77514
"B90",19810062,1981-05-21 00:01:00,"CH10",20,21.9,5.4439,0,1.81463333333333,3.62926666666667,1.5554,2.3331,0.259233333333333,1.29616666666667,1.81463333333333,3.62926666666667
"B90",19810064,1981-05-21 00:01:00,"CH07",26,23.3,1.5514,0.517133333333333,0,1.03426666666667,0.517133333333333,0.517133333333333,0,0.517133333333333,0.517133333333333,1.03426666666667
"B90",19810067,1981-05-28 00:01:00,"CH10",NA,25.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810068,1981-05-28 00:01:00,"CH09",NA,24.2,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810069,1981-05-28 00:01:00,"CH07",22,24.3,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810071,1981-06-10 00:01:00,"CH09",22,28.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810074,1981-06-10 00:01:00,"CH07",26,27,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810075,1981-06-10 00:01:00,"CH10",16,29.2,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810078,1981-06-18 00:01:00,"CH10",17,31.1,121.9594,0,74.365487804878,47.593912195122,38.6700536585366,44.6192926829268,8.92385853658537,29.7461951219512,74.365487804878,47.593912195122
"B90",19810079,1981-06-18 00:01:00,"CH09",17,29.6,30.3559,0,15.17795,15.17795,3.50260384615385,15.17795,3.50260384615385,8.17274230769231,15.17795,15.17795
"B90",19810080,1981-06-18 00:01:00,"CH07",20,28.5,16.0834,0,1.37857714285714,14.7048228571429,0,14.7048228571429,0.459525714285714,0.919051428571429,1.37857714285714,14.7048228571429
"B90",19810097,1981-07-01 00:01:00,"CH09",25,26.7,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810099,1981-07-01 00:01:00,"CH07",30,25.3,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810100,1981-07-01 00:01:00,"CH10",17,27.3,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810101,1981-07-07 00:01:00,"CH10",16,27.6,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810102,1981-07-07 00:01:00,"CH09",23,27.4,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810103,1981-07-07 00:01:00,"CH07",25,28,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810105,1981-07-15 00:01:00,"CH07",25,29.3,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810107,1981-07-15 00:01:00,"CH09",20,30,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810108,1981-07-15 00:01:00,"CH10",15,31,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810113,1981-07-23 00:01:00,"CH10",16,30.7,8.2984,3.1119,2.0746,3.1119,3.1119,1.0373,2.0746,2.0746,5.1865,3.1119
"B90",19810114,1981-07-23 00:01:00,"CH09",23,29.9,11.9314,0,4.15005217391304,7.78134782608696,0.259378260869565,3.11253913043478,2.07502608695652,6.48445652173913,4.15005217391304,7.78134782608696
"B90",19810115,1981-07-23 00:01:00,"CH07",28,29.9,220.5694,2.59493411764706,59.6834847058823,158.290981176471,5.18986823529412,181.645388235294,2.59493411764706,31.1392094117647,62.2784188235294,158.290981176471
"B90",19810118,1981-07-29 00:01:00,"CH07",22,30.2,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810119,1981-07-29 00:01:00,"CH09",20,30.7,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810120,1981-07-29 00:01:00,"CH10",16,31,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810121,1981-08-05 00:01:00,"CH10",14,30.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810122,1981-08-05 00:01:00,"CH09",22,30.6,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810123,1981-08-05 00:01:00,"CH07",30,29.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810128,1981-08-11 00:01:00,"CH09",20,29.7,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810130,1981-08-11 00:01:00,"CH07",22,29.6,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810131,1981-08-11 00:01:00,"CH07",26,27.8,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810133,1981-08-18 00:01:00,"CH10",16,28.6,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810134,1981-08-18 00:01:00,"CH09",28,27.9,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810136,1981-08-21 00:01:00,"CH07",22,25.9,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810137,1981-08-21 00:01:00,"CH09",26,26,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810156,1981-09-14 00:01:00,"CH09",24,27.9,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810157,1981-09-14 00:01:00,"CH07",25,27.8,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810158,1981-09-24 00:01:00,"CH09",23,25,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810159,1981-09-24 00:01:00,"CH07",24,25,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810163,1981-09-30 00:01:00,"CH10",22,25.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810164,1981-09-30 00:01:00,"CH09",30,25.6,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810165,1981-09-30 00:01:00,"CH07",31,25.8,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810166,1981-09-15 00:01:00,"CH07",32,18.7,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810168,1981-10-15 00:01:00,"CH09",31,18.8,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810169,1981-10-15 00:01:00,"CH10",27,20.5,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810171,1981-10-06 00:01:00,"CH09",26,24.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810172,1981-10-06 00:01:00,"CH10",21,24.5,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810173,1981-10-06 00:01:00,"CH07",27,25.2,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810174,1981-10-22 00:01:00,"CH09",25,19.4,1.8109,0,0.7761,1.0348,0.2587,0.7761,0.5174,0.2587,0.7761,1.0348
"B90",19810175,1981-10-22 00:01:00,"CH10",25,20.1,2.3299,1.03551111111111,0.776633333333333,0.517755555555556,1.03551111111111,0.258877777777778,0.258877777777778,0.776633333333333,1.81214444444444,0.517755555555556
"B90",19810176,1981-10-22 00:01:00,"CH07",26,19.7,1.5514,0.258566666666667,0.258566666666667,1.03426666666667,0.517133333333333,1.03426666666667,0,0,0.517133333333333,1.03426666666667
"B90",19810179,1981-11-05 00:01:00,"CH10",12,19.4,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810180,1981-11-05 00:01:00,"CH07",25,19.4,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810181,1981-11-05 00:01:00,"CH09",26,19.3,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810198,1981-11-19 00:01:00,"CH07",27,15.5,2.0704,0,0.2588,1.8116,0.2588,1.5528,0,0.2588,0.2588,1.8116
"B90",19810200,1981-11-19 00:01:00,"CH10",26,15.6,0.7729,0,0.257633333333333,0.515266666666667,0.257633333333333,0,0,0.515266666666667,0.257633333333333,0.515266666666667
"B90",19810201,1981-11-19 00:01:00,"CH09",26,15.3,4.6654,1.03675555555556,1.29594444444444,2.3327,1.29594444444444,0.777566666666667,0.518377777777778,2.07351111111111,2.3327,2.3327
"B90",19810202,1981-12-03 00:01:00,"CH10",23,14.9,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810203,1981-12-03 00:01:00,"CH09",25,16,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810205,1981-12-15 00:01:00,"CH10",20,10.7,19.9759,14.2685,4.41026363636364,1.29713636363636,11.9336545454545,0,5.7074,2.33484545454545,18.6787636363636,1.29713636363636
"B90",19810207,1981-12-15 00:01:00,"CH09",30,11.6,9.5959,9.0772027027027,0.518697297297297,0,5.70567027027027,0,3.89022972972973,0,9.5959,0
"B90",19810209,1981-12-29 00:01:00,"CH07",30,9.9,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810211,1981-12-29 00:01:00,"CH09",24,10.5,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19810212,1981-12-29 00:01:00,"CH10",27,10.5,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19820002,1982-01-14 00:01:00,"CH09",22,7.9,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19820003,1982-01-14 00:01:00,"CH10",7,7.6,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19820004,1982-01-14 00:01:00,"CH07",27,8.2,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19820005,1982-01-20 00:01:00,"CH09",22,9.3,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19820008,1982-01-20 00:01:00,"CH07",24,10.1,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19820010,1982-01-28 00:01:00,"CH09",15,9.2,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19820012,1982-01-28 00:01:00,"CH07",25,8.9,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19820016,1982-02-04 00:01:00,"CH09",21,10.9,2.5894,2.33046,0,0.25894,1.2947,0.25894,1.03576,0,2.33046,0.25894
"B90",19820020,1982-02-04 00:01:00,"CH07",17,11.1,1.8109,0,0.2587,1.5522,0.2587,1.5522,0,0,0.2587,1.5522
"B90",19820022,1982-02-04 00:01:00,"CH10",12,11.5,1.8109,0.2587,1.5522,0,1.2935,0,0.5174,0,1.8109,0
"B90",19820026,1982-02-10 00:01:00,"CH10",9,13.7,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19820027,1982-02-10 00:01:00,"CH09",15,11.9,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19820029,1982-02-10 00:01:00,"CH07",15,11.8,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19820047,1982-02-24 00:01:00,"CH07",27,11.8,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19820052,1982-02-24 00:01:00,"CH07",16,13,-0.0056,0,0,0,0,0,0,0,0,0
"B90",19820057,1982-03-11 00:01:00,"CH07",21,12.9,0.5134,0,0,0.5134,0,0.5134,0,0,0,0.5134
